student_id,age,gender,year_of_study,field_of_study,stress_level,anxiety_score,sleep_hours,sleep_quality,mood_rating,daily_screen_time_hrs,screen_time_before_sleep,daily_social_media_hours,platform_usage,physical_activity,social_interaction_level,study_hours_per_day,class_attendance_pct,exam_score,GPA,academic_performance,sleep_debt,stress_sleep_ratio,state_score,screen_category,at_risk
268,19,Male,1,Science,5,6,6.8,2.0,6.0,1.6,0.4,2.4,Both,3.4,3.0,3.6,83.0,58.2,2.72,57.2,1.2000000000000002,0.7352941176470589,5.0,Low,0
269,20,Female,2,Business,8,8,7.2,2.0,4.0,4.7,3.0,6.3,Both,1.7,7.5,3.4,77.8,71.8,2.42,67.1,0.7999999999999998,1.1111111111111112,7.333333333333333,Moderate,0
270,21,Male,1,Arts,5,5,6.3,2.0,4.0,5.0,1.3,1.3,Instagram,3.4,6.8,3.8,76.1,64.0,2.65,64.8,1.7000000000000002,0.7936507936507937,5.333333333333333,Moderate,0
271,23,Female,1,Business,4,4,7.8,3.0,6.0,3.0,0.7,3.2,TikTok,2.8,5.9,2.8,88.1,81.1,2.87,79.6,0.20000000000000018,0.5128205128205129,4.0,Moderate,0
272,19,Male,1,Arts,8,6,3.5,1.0,4.0,3.7,1.6,4.3,Both,3.1,5.0,0.5,66.4,44.4,1.21,39.4,4.5,2.2857142857142856,6.666666666666667,Moderate,1
273,23,Female,3,Computer Science,6,5,5.5,1.0,5.0,5.6,2.3,3.1,Instagram,3.4,5.8,2.9,82.6,64.3,2.42,62.0,2.5,1.0909090909090908,5.333333333333333,High,0
274,21,Male,4,Computer Science,8,7,4.9,1.0,3.0,4.0,1.4,3.7,Both,3.5,6.3,4.4,75.9,62.6,2.27,54.3,3.0999999999999996,1.6326530612244896,7.333333333333333,Moderate,1
275,19,Female,2,Science,5,4,4.9,1.0,6.0,4.3,0.4,1.3,TikTok,3.4,7.1,2.5,79.5,66.6,2.47,59.8,3.0999999999999996,1.0204081632653061,4.333333333333333,Moderate,0
276,22,Male,4,Business,7,7,5.7,3.0,3.0,3.7,1.7,3.1,Both,2.1,6.3,2.8,68.8,51.4,2.0,44.4,2.3,1.2280701754385965,7.0,Moderate,0
277,21,Female,2,Computer Science,5,5,6.8,3.0,6.0,2.8,0.9,2.7,Instagram,5.3,5.2,4.0,79.5,83.4,3.11,79.8,1.2000000000000002,0.7352941176470589,4.666666666666667,Moderate,0
278,20,Female,2,Other,6,7,7.1,2.0,7.0,4.0,1.5,3.7,Both,1.7,5.2,2.3,80.4,62.8,2.41,59.2,0.9000000000000004,0.8450704225352114,5.333333333333333,Moderate,0
279,21,Male,1,Computer Science,6,5,6.9,2.0,5.0,6.0,2.5,4.5,Both,4.0,6.1,3.4,81.5,78.4,2.34,66.8,1.0999999999999996,0.8695652173913043,5.333333333333333,High,0
280,20,Male,3,Science,5,5,5.3,1.0,6.0,2.8,0.0,3.3,Instagram,6.2,7.7,2.7,78.3,62.2,2.9,63.2,2.7,0.9433962264150944,4.666666666666667,Moderate,0
281,21,Male,4,Engineering,5,4,6.3,3.0,7.0,4.4,1.8,3.1,Instagram,3.2,5.6,4.4,76.4,74.8,2.75,78.2,1.7000000000000002,0.7936507936507937,4.0,Moderate,0
282,22,Female,3,Business,6,4,6.4,3.0,6.0,2.7,1.1,3.4,Both,4.0,6.3,1.7,81.6,59.2,2.24,59.4,1.5999999999999996,0.9375,4.666666666666667,Moderate,0
283,24,Female,2,Arts,5,6,7.7,4.0,5.0,2.3,0.9,2.9,TikTok,1.8,4.5,5.8,76.8,87.8,3.43,87.0,0.2999999999999998,0.6493506493506493,5.333333333333333,Moderate,0
284,19,Female,3,Business,5,6,6.8,4.0,6.0,4.0,0.5,3.1,TikTok,3.0,6.2,2.7,80.0,80.0,2.94,70.9,1.2000000000000002,0.7352941176470589,5.0,Moderate,0
285,25,Male,1,Business,6,7,7.0,4.0,7.0,5.2,1.5,3.5,Instagram,5.3,6.5,3.2,86.0,63.7,2.62,64.7,1.0,0.8571428571428571,5.333333333333333,High,0
286,18,Male,4,Computer Science,5,4,4.7,2.0,4.0,3.6,0.0,3.7,Both,4.4,4.5,2.8,80.9,60.4,2.48,64.4,3.3,1.0638297872340425,5.0,Moderate,0
287,21,Female,2,Science,5,5,5.7,2.0,5.0,3.9,1.4,3.7,Both,3.8,6.1,1.4,72.2,56.5,2.51,61.3,2.3,0.8771929824561403,5.0,Moderate,0
288,22,Female,2,Computer Science,4,5,5.9,3.0,6.0,3.7,0.7,1.3,Instagram,0.6,6.3,4.1,81.1,57.1,3.12,65.0,2.0999999999999996,0.6779661016949152,4.333333333333333,Moderate,0
289,21,Other,2,Science,5,6,6.1,1.0,6.0,4.6,1.7,1.6,Instagram,2.5,7.9,2.6,92.5,63.8,2.54,61.2,1.9000000000000004,0.819672131147541,5.0,Moderate,0
290,20,Male,3,Science,4,5,6.4,3.0,6.0,3.2,0.5,2.5,TikTok,6.1,6.5,3.8,90.1,71.1,3.18,76.0,1.5999999999999996,0.625,4.333333333333333,Moderate,0
291,21,Female,1,Business,2,3,7.4,4.0,5.0,4.8,1.6,2.0,Both,3.5,6.9,3.0,88.0,97.4,2.83,81.4,0.5999999999999996,0.27027027027027023,3.3333333333333335,Moderate,0
292,20,Male,3,Computer Science,9,10,6.0,2.0,4.0,4.8,2.4,3.5,Instagram,4.4,4.9,1.6,81.3,63.8,2.54,41.9,2.0,1.5,8.333333333333334,Moderate,0
293,20,Male,1,Engineering,4,4,6.6,2.0,7.0,3.9,1.8,3.2,Both,3.8,6.5,2.7,98.2,73.6,2.91,65.6,1.4000000000000004,0.6060606060606061,3.6666666666666665,Moderate,0
294,22,Female,3,Engineering,7,8,6.4,2.0,4.0,5.7,2.2,3.7,Both,2.5,5.3,3.1,81.5,50.7,2.18,50.0,1.5999999999999996,1.09375,7.0,High,0
295,22,Female,4,Other,5,6,5.4,1.0,5.0,2.0,0.8,1.2,Instagram,4.3,5.9,3.4,68.4,65.6,2.41,63.5,2.5999999999999996,0.9259259259259258,5.333333333333333,Low,0
296,20,Other,3,Engineering,7,7,5.1,1.0,3.0,5.2,1.5,3.7,TikTok,1.6,9.0,1.9,75.9,59.7,2.19,60.1,2.9000000000000004,1.3725490196078431,7.0,High,0
297,23,Male,2,Business,8,9,4.6,1.0,4.0,3.0,0.6,3.9,Both,1.5,5.1,1.2,77.5,64.6,1.69,52.6,3.4000000000000004,1.7391304347826089,7.666666666666667,Moderate,1
298,22,Male,2,Business,5,6,5.7,3.0,5.0,5.2,1.1,2.7,Instagram,2.5,5.8,2.8,65.1,59.7,2.62,66.6,2.3,0.8771929824561403,5.333333333333333,High,0
299,22,Female,1,Business,6,5,7.3,4.0,6.0,5.6,1.7,2.9,Instagram,3.6,7.2,3.0,87.2,52.4,2.28,54.6,0.7000000000000002,0.8219178082191781,5.0,High,0
300,22,Female,3,Arts,4,3,5.5,2.0,4.0,2.2,0.8,3.1,Both,1.2,4.7,3.1,79.5,62.3,2.32,56.9,2.5,0.7272727272727273,4.333333333333333,Moderate,0
301,20,Male,1,Engineering,9,9,6.3,1.0,5.0,5.5,1.4,2.9,TikTok,3.2,6.4,3.9,80.8,54.5,2.82,61.6,1.7000000000000002,1.4285714285714286,7.666666666666667,High,0
302,20,Male,2,Business,6,5,6.8,3.0,6.0,1.8,1.4,3.0,Both,1.9,6.4,3.4,77.9,61.0,2.4,62.2,1.2000000000000002,0.8823529411764706,5.0,Low,0
303,22,Male,1,Science,4,4,7.3,3.0,8.0,4.1,2.0,2.8,Instagram,2.1,6.2,5.4,86.2,91.0,3.17,83.6,0.7000000000000002,0.547945205479452,3.3333333333333335,Moderate,0
304,22,Female,1,Arts,8,8,5.5,1.0,5.0,5.4,2.5,3.9,Both,5.2,9.2,1.7,76.9,52.5,2.54,51.1,2.5,1.4545454545454546,7.0,High,0
305,21,Male,3,Engineering,9,10,7.2,2.0,2.0,5.8,2.4,5.7,Instagram,3.4,4.6,2.0,79.2,43.3,1.82,39.0,0.7999999999999998,1.25,9.0,High,0
306,21,Male,1,Business,3,3,7.9,5.0,7.0,3.2,0.6,2.0,Instagram,1.7,7.8,3.2,79.5,87.6,3.36,82.5,0.09999999999999964,0.37974683544303794,3.0,Moderate,0
307,23,Male,3,Engineering,6,7,5.1,1.0,5.0,4.8,1.8,2.9,Both,3.7,6.9,2.7,70.3,73.7,2.39,64.6,2.9000000000000004,1.1764705882352942,6.0,Moderate,0
308,20,Male,2,Science,5,5,5.4,2.0,5.0,3.7,2.0,1.5,Instagram,1.5,7.1,2.4,75.1,48.9,2.29,51.5,2.5999999999999996,0.9259259259259258,5.0,Moderate,0
309,22,Male,1,Engineering,5,7,8.0,4.0,5.0,4.2,1.8,4.0,TikTok,4.1,6.6,2.6,85.4,77.1,3.09,73.7,0.0,0.625,5.666666666666667,Moderate,0
310,21,Female,2,Engineering,3,4,6.2,3.0,6.0,1.9,0.0,1.2,Instagram,5.3,9.3,1.4,94.8,63.8,2.92,74.4,1.7999999999999998,0.48387096774193544,3.6666666666666665,Low,0
311,21,Male,1,Computer Science,5,5,4.2,1.0,4.0,3.9,1.1,1.7,Instagram,4.1,6.3,3.9,79.8,60.7,3.19,73.3,3.8,1.1904761904761905,5.333333333333333,Moderate,0
312,23,Female,1,Science,6,4,5.3,2.0,5.0,6.4,2.3,4.0,TikTok,6.2,7.3,1.7,74.8,44.0,2.22,58.0,2.7,1.1320754716981132,5.0,High,0
313,22,Male,3,Computer Science,7,8,6.0,2.0,2.0,3.4,1.0,2.9,Both,0.6,6.7,3.8,67.1,60.3,3.02,63.0,2.0,1.1666666666666667,7.666666666666667,Moderate,0
314,22,Female,1,Other,6,8,5.5,2.0,5.0,1.9,0.9,3.4,Both,3.5,5.5,2.1,81.1,54.1,2.49,59.6,2.5,1.0909090909090908,6.333333333333333,Low,0
315,23,Female,4,Business,9,9,5.6,1.0,3.0,6.0,3.3,4.2,Both,1.4,6.6,2.5,65.7,51.9,2.43,55.2,2.4000000000000004,1.6071428571428572,8.333333333333334,High,0
316,21,Female,1,Engineering,6,6,6.7,2.0,4.0,4.5,1.2,3.0,TikTok,3.2,6.1,2.7,84.3,63.8,2.79,74.3,1.2999999999999998,0.8955223880597015,6.0,Moderate,0
317,22,Female,1,Science,4,3,8.3,3.0,7.0,2.6,1.1,4.7,Both,3.1,4.2,3.8,86.9,74.0,2.91,79.8,-0.3000000000000007,0.48192771084337344,3.3333333333333335,Moderate,0
318,20,Male,3,Computer Science,4,2,5.8,3.0,5.0,4.7,0.9,1.9,TikTok,6.7,5.5,2.0,94.4,54.1,2.46,52.1,2.2,0.6896551724137931,3.6666666666666665,Moderate,0
319,22,Male,2,Science,6,5,7.7,4.0,6.0,3.3,1.5,2.4,Instagram,3.5,6.2,4.4,77.1,70.8,2.42,63.2,0.2999999999999998,0.7792207792207793,5.0,Moderate,0
320,21,Female,1,Engineering,4,6,8.2,3.0,6.0,2.1,0.4,2.6,TikTok,3.0,7.4,3.2,96.3,82.9,2.4,67.7,-0.1999999999999993,0.48780487804878053,4.666666666666667,Moderate,0
321,21,Other,2,Business,4,5,8.0,3.0,6.0,2.0,1.4,1.9,Instagram,4.7,4.3,4.7,94.4,80.6,3.12,77.2,0.0,0.5,4.333333333333333,Low,0
322,22,Female,1,Computer Science,6,5,7.0,2.0,5.0,4.6,1.8,2.9,Instagram,3.1,6.4,1.1,79.5,63.8,2.62,55.8,1.0,0.8571428571428571,5.333333333333333,Moderate,0
323,20,Female,4,Computer Science,8,8,3.7,1.0,2.0,7.0,2.5,4.2,Instagram,6.1,7.7,2.8,65.5,41.6,1.63,45.7,4.3,2.162162162162162,8.0,High,1
324,25,Female,2,Engineering,6,8,6.3,3.0,6.0,3.9,1.9,3.5,TikTok,4.3,4.8,3.2,94.3,68.4,2.53,70.3,1.7000000000000002,0.9523809523809524,6.0,Moderate,0
325,19,Female,3,Arts,6,5,7.1,2.0,5.0,3.4,1.7,4.9,Both,4.1,5.2,2.6,75.4,63.8,2.77,73.8,0.9000000000000004,0.8450704225352114,5.333333333333333,Moderate,0
326,19,Male,4,Engineering,9,9,5.7,2.0,4.0,5.8,2.7,3.9,TikTok,0.7,6.0,2.4,70.2,43.1,1.66,37.5,2.3,1.5789473684210527,8.0,High,0
327,23,Female,2,Engineering,4,4,8.5,4.0,8.0,4.8,1.5,3.8,TikTok,3.4,7.7,3.8,92.7,70.9,3.77,84.7,-0.5,0.47058823529411764,3.3333333333333335,Moderate,0
328,22,Other,4,Computer Science,4,3,6.9,4.0,4.0,4.0,0.3,2.9,Instagram,2.7,8.2,5.6,83.6,77.6,3.18,63.2,1.0999999999999996,0.5797101449275363,4.333333333333333,Moderate,0
329,22,Male,2,Engineering,6,6,7.1,3.0,4.0,2.7,1.6,3.1,TikTok,3.1,5.4,3.4,79.5,70.6,2.94,73.6,0.9000000000000004,0.8450704225352114,6.0,Moderate,0
330,22,Female,4,Science,6,6,7.2,2.0,4.0,7.1,2.9,3.6,Instagram,2.6,4.9,2.5,73.8,62.9,2.44,61.7,0.7999999999999998,0.8333333333333333,6.0,High,0
331,21,Male,1,Engineering,6,5,7.0,2.0,8.0,4.2,1.5,3.2,Both,1.9,7.8,2.3,91.4,67.7,2.54,68.5,1.0,0.8571428571428571,4.333333333333333,Moderate,0
332,19,Female,3,Computer Science,7,8,3.2,1.0,3.0,5.7,1.2,3.0,Both,1.9,4.9,3.0,62.7,63.8,2.36,54.1,4.8,2.1875,7.333333333333333,High,1
333,21,Male,2,Computer Science,6,5,5.9,1.0,6.0,5.3,2.6,2.9,Instagram,3.6,6.9,0.8,76.9,50.1,2.18,51.9,2.0999999999999996,1.0169491525423728,5.0,High,0
334,20,Male,2,Arts,3,3,7.6,4.0,8.0,3.1,0.0,0.5,Instagram,1.4,8.9,2.8,76.8,85.2,3.61,90.1,0.40000000000000036,0.39473684210526316,2.6666666666666665,Moderate,0
335,23,Female,3,Computer Science,7,6,5.4,1.0,3.0,1.7,1.4,5.9,TikTok,3.1,6.4,0.7,79.5,60.3,1.69,51.5,2.5999999999999996,1.2962962962962963,6.666666666666667,Low,0
336,21,Male,3,Engineering,5,5,5.9,2.0,4.0,3.6,0.0,3.2,TikTok,5.1,7.5,4.0,93.9,63.7,2.52,65.2,2.0999999999999996,0.847457627118644,5.333333333333333,Moderate,0
337,20,Female,1,Business,7,6,5.4,3.0,5.0,3.6,2.3,4.3,Both,3.8,7.5,1.4,88.0,45.1,1.59,44.0,2.5999999999999996,1.2962962962962963,6.0,Moderate,0
338,20,Female,1,Science,5,5,6.3,4.0,5.0,4.3,1.5,2.7,Both,3.9,7.0,4.0,93.8,77.3,3.43,83.8,1.7000000000000002,0.7936507936507937,5.0,Moderate,0
339,22,Other,3,Engineering,5,5,8.1,3.0,7.0,4.2,2.2,1.9,TikTok,2.5,7.2,3.6,81.6,88.5,3.15,81.8,-0.09999999999999964,0.617283950617284,4.333333333333333,Moderate,0
340,20,Male,3,Business,5,6,5.1,1.0,4.0,4.0,1.6,2.7,TikTok,1.3,5.3,1.1,75.9,46.4,2.01,46.1,2.9000000000000004,0.9803921568627452,5.666666666666667,Moderate,0
341,20,Male,4,Computer Science,5,4,6.0,2.0,6.0,4.5,0.8,2.5,Both,5.3,8.2,3.7,79.9,69.8,2.93,63.2,2.0,0.8333333333333334,4.333333333333333,Moderate,0
342,21,Male,3,Engineering,5,7,5.4,3.0,6.0,3.7,1.5,1.3,Instagram,2.8,6.9,2.1,70.2,53.1,2.67,65.9,2.5999999999999996,0.9259259259259258,5.333333333333333,Moderate,0
343,21,Other,4,Science,3,2,6.6,2.0,7.0,5.3,1.5,1.5,Instagram,3.4,4.8,4.6,83.7,84.6,3.14,81.1,1.4000000000000004,0.4545454545454546,2.6666666666666665,High,0
344,20,Other,3,Engineering,5,5,6.6,3.0,6.0,2.4,0.4,2.6,Both,3.0,6.5,2.0,87.0,47.2,1.99,50.6,1.4000000000000004,0.7575757575757576,4.666666666666667,Moderate,0
345,20,Female,1,Engineering,6,8,7.5,3.0,6.0,6.0,3.3,3.0,Both,4.4,3.9,3.1,76.8,58.6,2.24,57.6,0.5,0.8,6.0,High,0
346,21,Female,1,Computer Science,7,10,7.0,3.0,6.0,6.8,2.0,2.9,Instagram,5.9,7.7,2.6,65.9,68.7,2.24,68.9,1.0,1.0,7.0,High,0
347,19,Female,3,Business,3,5,9.2,5.0,8.0,3.7,1.0,3.5,Instagram,5.9,6.4,3.5,86.0,80.6,3.4,82.6,-1.1999999999999993,0.32608695652173914,3.3333333333333335,Moderate,0
348,19,Female,3,Business,6,6,4.9,1.0,4.0,3.9,2.1,1.9,Instagram,3.4,7.9,4.0,77.4,60.6,2.14,58.8,3.0999999999999996,1.2244897959183672,6.0,Moderate,0
349,20,Male,1,Computer Science,6,7,4.7,1.0,6.0,4.8,2.2,2.5,Instagram,2.7,6.7,2.2,63.2,55.0,2.49,56.4,3.3,1.276595744680851,5.666666666666667,Moderate,0
350,21,Female,2,Engineering,7,8,6.0,3.0,4.0,3.5,1.4,4.6,TikTok,3.4,6.4,1.7,70.7,52.3,1.7,42.9,2.0,1.1666666666666667,7.0,Moderate,0
351,22,Male,4,Business,7,7,4.3,1.0,5.0,2.3,0.9,2.9,Both,4.9,5.3,2.4,70.9,57.7,1.99,53.3,3.7,1.627906976744186,6.333333333333333,Moderate,1
352,24,Female,2,Science,8,7,5.0,1.0,2.0,6.6,1.9,4.1,Both,3.4,6.8,0.1,73.1,24.8,2.54,31.1,3.0,1.6,7.666666666666667,High,0
353,22,Female,2,Business,10,10,5.4,1.0,1.0,4.1,2.1,5.9,Both,3.8,6.3,3.8,70.1,46.9,2.06,51.6,2.5999999999999996,1.8518518518518516,9.666666666666666,Moderate,0
354,21,Female,2,Other,4,3,5.4,1.0,5.0,1.5,0.7,1.9,TikTok,2.9,7.6,1.7,82.9,54.5,2.42,50.5,2.5999999999999996,0.7407407407407407,4.0,Low,0
355,21,Male,1,Computer Science,7,6,5.6,1.0,3.0,4.9,2.5,3.0,TikTok,1.8,4.4,2.7,72.4,62.5,2.53,65.5,2.4000000000000004,1.25,6.666666666666667,Moderate,0
356,19,Male,2,Science,4,4,6.8,4.0,5.0,4.2,1.3,2.0,TikTok,2.5,6.3,3.4,77.0,72.2,2.87,66.6,1.2000000000000002,0.5882352941176471,4.333333333333333,Moderate,0
357,21,Male,2,Computer Science,5,5,5.8,3.0,6.0,3.9,1.7,0.5,Instagram,1.5,4.9,4.3,83.7,83.9,2.95,81.3,2.2,0.8620689655172414,4.666666666666667,Moderate,0
358,21,Male,1,Engineering,8,9,6.5,2.0,4.0,4.9,2.5,2.8,Both,1.5,5.9,2.3,61.5,63.8,2.54,62.0,1.5,1.2307692307692308,7.666666666666667,Moderate,0
359,22,Male,3,Engineering,8,8,7.2,4.0,5.0,4.1,1.8,2.9,TikTok,1.2,6.3,1.7,79.4,50.4,2.17,52.0,0.7999999999999998,1.1111111111111112,7.0,Moderate,0
360,20,Other,2,Engineering,6,6,5.5,3.0,4.0,4.4,1.4,3.3,TikTok,2.0,6.7,0.3,82.8,48.4,1.65,47.1,2.5,1.0909090909090908,6.0,Moderate,0
361,22,Female,4,Science,8,9,5.7,2.0,2.0,5.5,2.1,3.5,TikTok,2.1,5.7,0.2,87.0,52.9,1.8,47.7,2.3,1.4035087719298245,8.333333333333334,High,0
362,24,Male,4,Business,2,2,6.5,2.0,8.0,2.8,0.5,2.9,Both,4.3,3.6,3.6,79.5,89.8,3.57,90.1,1.5,0.3076923076923077,2.0,Moderate,0
363,21,Male,1,Arts,4,4,4.5,1.0,4.0,6.6,1.2,1.9,TikTok,3.9,5.9,4.1,75.7,71.0,2.72,64.3,3.5,0.8888888888888888,4.666666666666667,High,0
364,22,Male,3,Computer Science,8,8,3.6,1.0,3.0,5.1,1.5,4.3,TikTok,4.0,6.3,0.0,69.2,29.6,1.69,35.7,4.4,2.2222222222222223,7.666666666666667,High,1
365,22,Female,2,Business,4,4,6.9,4.0,6.0,3.9,0.2,1.3,TikTok,5.4,6.5,5.5,86.1,68.1,3.51,82.1,1.0999999999999996,0.5797101449275363,4.0,Moderate,0
366,20,Female,4,Business,8,7,6.4,2.0,4.0,3.9,3.7,4.3,Instagram,3.2,7.6,3.4,79.8,45.0,2.29,47.1,1.5999999999999996,1.25,7.0,Moderate,0
367,21,Other,1,Engineering,5,5,8.9,4.0,6.0,2.6,0.0,2.4,Both,2.4,6.2,2.1,89.2,70.9,2.96,75.4,-0.9000000000000004,0.5617977528089887,4.666666666666667,Moderate,0
368,21,Female,3,Engineering,6,7,6.3,2.0,6.0,4.1,0.7,4.6,TikTok,6.4,7.9,1.3,79.5,58.7,2.29,50.8,1.7000000000000002,0.9523809523809524,5.666666666666667,Moderate,0
369,21,Other,3,Business,5,5,7.1,4.0,6.0,5.4,2.0,3.2,Instagram,5.1,6.8,2.0,83.6,58.3,2.54,60.1,0.9000000000000004,0.7042253521126761,4.666666666666667,High,0
370,20,Female,1,Science,7,6,6.4,2.0,5.0,2.7,2.3,2.1,TikTok,3.3,6.0,2.8,82.7,70.0,2.32,62.3,1.5999999999999996,1.09375,6.0,Moderate,0
371,21,Male,1,Computer Science,4,5,7.0,4.0,5.0,3.3,0.7,1.9,Instagram,3.2,5.8,3.2,76.1,70.0,2.87,71.6,1.0,0.5714285714285714,4.666666666666667,Moderate,0
372,22,Other,3,Engineering,6,7,8.1,3.0,8.0,3.9,1.9,3.7,Instagram,3.8,4.9,3.0,79.5,63.0,3.0,67.6,-0.09999999999999964,0.7407407407407408,5.0,Moderate,0
373,23,Male,3,Engineering,8,9,4.0,1.0,2.0,6.4,2.2,2.4,Both,3.5,7.7,1.2,72.8,52.7,1.21,38.3,4.0,2.0,8.333333333333334,High,1
374,23,Female,2,Business,4,5,7.0,2.0,5.0,4.1,1.4,2.5,Instagram,3.5,5.8,3.5,77.7,81.1,3.1,83.0,1.0,0.5714285714285714,4.666666666666667,Moderate,0
375,25,Male,3,Engineering,6,5,8.8,4.0,6.0,3.1,3.1,3.5,Both,4.5,7.0,4.3,62.6,73.4,3.28,82.2,-0.8000000000000007,0.6818181818181818,5.0,Moderate,0
376,20,Female,2,Engineering,7,7,6.6,4.0,8.0,2.9,0.0,2.6,Both,2.4,5.4,2.4,85.8,62.9,2.15,56.3,1.4000000000000004,1.0606060606060606,5.333333333333333,Moderate,0
377,22,Female,3,Arts,7,9,8.0,3.0,5.0,2.7,2.3,3.6,TikTok,1.0,4.1,2.2,78.0,64.7,2.33,59.7,0.0,0.875,7.0,Moderate,0
378,21,Female,1,Engineering,7,7,6.0,1.0,3.0,5.4,2.4,4.3,TikTok,3.4,5.8,3.1,64.4,63.8,1.99,60.7,2.0,1.1666666666666667,7.0,High,0
379,25,Female,4,Business,8,6,6.2,2.0,5.0,7.7,2.3,2.6,Both,4.8,5.7,2.2,81.6,52.9,2.0,59.1,1.7999999999999998,1.2903225806451613,6.333333333333333,High,0
380,20,Male,1,Science,7,7,6.6,2.0,5.0,4.9,0.9,3.8,Both,1.3,5.0,2.9,73.9,51.8,2.42,56.6,1.4000000000000004,1.0606060606060606,6.333333333333333,Moderate,0
381,20,Male,2,Engineering,7,7,3.9,2.0,4.0,4.2,1.5,2.4,Both,3.9,4.9,1.7,64.8,53.4,2.71,66.8,4.1,1.794871794871795,6.666666666666667,Moderate,0
382,20,Male,1,Science,7,6,5.3,1.0,3.0,3.5,1.7,3.6,TikTok,1.7,5.0,3.1,74.9,60.1,2.54,63.4,2.7,1.3207547169811322,6.666666666666667,Moderate,0
383,18,Male,1,Computer Science,7,8,5.2,2.0,4.0,5.2,1.3,3.0,TikTok,2.3,5.9,3.4,73.3,61.3,2.09,56.0,2.8,1.346153846153846,7.0,High,0
384,20,Female,2,Science,5,6,7.2,4.0,6.0,5.2,2.0,2.0,Both,2.2,5.8,4.5,77.7,76.0,3.18,75.6,0.7999999999999998,0.6944444444444444,5.0,High,0
385,20,Male,1,Computer Science,5,4,7.5,2.0,6.0,4.5,2.3,2.7,Instagram,3.6,7.3,2.5,78.8,54.4,2.86,66.5,0.5,0.6666666666666666,4.333333333333333,Moderate,0
386,21,Other,4,Engineering,7,9,6.3,2.0,3.0,2.9,1.0,4.6,Both,1.5,5.5,1.8,67.9,55.7,1.63,44.7,1.7000000000000002,1.1111111111111112,7.666666666666667,Moderate,0
387,22,Female,1,Computer Science,6,7,7.6,4.0,5.0,2.3,0.8,3.3,Instagram,2.7,9.7,3.8,85.9,68.4,2.7,66.5,0.40000000000000036,0.7894736842105263,6.0,Moderate,0
388,24,Female,2,Engineering,4,2,6.5,2.0,7.0,2.9,0.0,0.7,Instagram,4.2,7.4,3.3,75.9,63.8,2.83,72.2,1.5,0.6153846153846154,3.0,Moderate,0
389,23,Male,2,Arts,4,5,7.9,4.0,7.0,3.1,1.1,2.2,Both,1.6,3.8,3.6,79.6,72.3,2.96,72.5,0.09999999999999964,0.5063291139240506,4.0,Moderate,0
390,20,Female,1,Business,5,6,6.6,2.0,7.0,4.9,2.2,4.1,Both,5.2,6.1,1.9,83.9,61.7,2.57,61.7,1.4000000000000004,0.7575757575757576,4.666666666666667,Moderate,0
391,19,Other,1,Computer Science,6,7,6.6,4.0,5.0,4.5,0.9,3.0,Instagram,1.3,5.5,4.1,86.7,72.8,2.71,68.9,1.4000000000000004,0.9090909090909092,6.0,Moderate,0
392,22,Female,2,Science,5,5,6.2,1.0,6.0,5.4,3.4,1.5,Instagram,3.3,5.8,4.1,81.3,72.3,2.58,65.6,1.7999999999999998,0.8064516129032258,4.666666666666667,High,0
393,19,Female,2,Engineering,5,6,7.0,2.0,5.0,5.7,2.5,3.4,Instagram,4.5,6.5,2.9,87.3,76.5,2.66,72.6,1.0,0.7142857142857143,5.333333333333333,High,0
394,24,Female,2,Engineering,6,6,6.2,2.0,5.0,5.2,1.4,2.9,TikTok,1.6,5.0,1.9,77.3,63.4,2.16,58.4,1.7999999999999998,0.9677419354838709,5.666666666666667,High,0
395,23,Male,2,Computer Science,5,5,7.6,3.0,5.0,4.7,1.7,3.9,TikTok,3.1,6.3,2.3,89.4,65.9,2.54,65.8,0.40000000000000036,0.6578947368421053,5.0,Moderate,0
396,20,Female,2,Business,4,3,5.1,2.0,4.0,4.1,0.9,2.1,Both,3.7,4.2,3.0,79.5,63.8,2.46,59.3,2.9000000000000004,0.7843137254901962,4.333333333333333,Moderate,0
397,18,Male,1,Computer Science,6,4,5.2,1.0,5.0,3.4,0.4,2.2,TikTok,2.7,7.6,2.7,79.5,64.4,2.28,63.2,2.8,1.1538461538461537,5.0,Moderate,0
398,23,Male,2,Engineering,5,6,7.3,2.0,6.0,4.8,2.3,2.2,Instagram,3.3,4.5,2.3,83.2,62.7,2.52,61.5,0.7000000000000002,0.684931506849315,5.0,Moderate,0
399,21,Male,4,Science,4,4,5.8,2.0,6.0,4.7,1.2,0.6,Instagram,4.5,6.7,2.0,83.9,62.7,3.04,72.1,2.2,0.6896551724137931,4.0,Moderate,0
400,23,Male,2,Engineering,5,2,6.1,3.0,5.0,4.6,0.4,2.0,Both,2.8,5.4,3.0,83.1,56.6,2.78,61.2,1.9000000000000004,0.819672131147541,4.0,Moderate,0
401,18,Male,3,Other,4,4,6.9,3.0,7.0,4.1,0.6,2.7,TikTok,4.6,6.9,2.8,86.3,63.8,2.85,85.2,1.0999999999999996,0.5797101449275363,3.6666666666666665,Moderate,0
402,20,Male,2,Arts,6,7,5.7,2.0,6.0,3.4,1.1,2.7,Both,3.9,6.2,2.6,74.1,79.5,2.53,75.4,2.3,1.0526315789473684,5.666666666666667,Moderate,0
